date,story_id,label,appId,appName,developers,category,price,releasetime,status,offline,rankname,ranking
2019/7/19,1337160092,专题,982805507,和谐之景 3,BorderLeap,游戏,¥18.00,2015/5/20,1,,总榜(付费),"[None, None, None, None, None, None, None, None, 1035, 1143, None, None, None, None, None]"
2019/7/19,1405958878,提高效率,1360753952,Focus Today - 专注今日安排的待办事项清单,Boyu Tan,效率,6,2018/5/10,0,2020年06月21日18点已下架,总榜(付费),"[648, 538, 628, 648, 542, 726, 744, 479, 533, 818, 831, 510, 565, 498, 665]"
2019/7/19,1337160092,专题,1247889896,我的绿洲:第二季,Buff Studio Co.Ltd.,游戏,免费,2017/8/11,1,,总榜(免费),"[None, None, None, None, None, None, None, None, None, None, None, None, None, 1439, 1139]"
2019/7/19,1405958878,提高效率,904237743,Things 3,Cultured Code GmbH & Co. KG,效率,68,2017/5/18,1,,总榜(付费),"[326, 319, 400, 335, 369, 429, 324, 340, 269, 307, 312, 333, 332, 290, 270]"
2019/7/19,1337160092,专题,891528055,山 | Mountain,David O'Reilly,游戏,6,2014/6/28,1,,总榜(付费),"[1406, None, None, None, 913, 926, 1054, 630, 664, 800, 1222, 679, 940, 841, 1001]"
2019/7/19,1405958878,提高效率,572688855,Todoist 任务清单&备忘录,Doist Inc.,效率,免费,2012/11/18,1,,效率(免费),"[481, 507, 484, 437, 399, 417, 429, 402, 428, 417, 420, 449, 465, 469, 474]"
2019/7/19,1462607412,高手绝招,570060128,多邻国Duolingo英语日语法语,Duolingo,教育,免费,2012/11/13,1,,总榜(免费),"[None, None, None, None, None, None, 1486, 1067, 1084, 1168, 1316, 1293, 1417, 1467, None]"
2019/7/19,1462607412,高手绝招,1109425556,Tinycards - Fun Flashcards,Duolingo,教育,免费,2016/7/18,0,2020年09月02日01点已下架,教育(免费),"[None, None, None, None, None, None, None, 685, 668, 763, 906, 1182, 1326, 1492, None]"
2019/7/19,1405958878,提高效率,718043190,Fantastical - Calendar & Tasks,Flexibits Inc.,效率,免费,2013/10/30,1,,总榜(付费),"[None, 1033, 997, 975, 988, None, None, None, 1437, 1248, 1212, 720, 763, 1050, None]"
2019/7/19,1405958878,提高效率,687625208,iHour · 时间投资计划 - 一万小时养成计划,iDaily Corp.,效率,免费,2013/8/24,1,,效率(免费),"[150, 140, 129, 137, 139, 138, 135, 134, 123, 117, 124, 132, 135, 137, 138]"
2019/7/19,1337160092,专题,1294727398,霜 - FROST,kunabi brother GmbH,游戏,1,2017/10/25,1,,总榜(付费),"[None, None, None, 1414, None, 1141, 1253, 857, 657, 607, 683, 815, 872, 777, 718]"
2019/7/19,1337160092,专题,1180916723,远方(LONER),Kunpo,游戏,12,2017/5/24,1,,总榜(付费),"[120, 127, 133, 127, 119, 115, 119, 78, 64, 55, 46, 49, 51, 46, 66]"
2019/7/19,1405958878,提高效率,975017240,Focus - 生产力时间管理工具,Masterbuilders,效率,免费,2015/4/14,1,,效率(免费),"[334, 390, 406, 381, 367, 395, 426, 425, 380, 385, 392, 415, 422, 437, 449]"
2019/7/19,1405958878,提高效率,1212616790,Microsoft To Do,Microsoft Corporation,效率,免费,2017/4/19,1,,效率(免费),"[156, 170, 162, 167, 132, 133, 139, 137, 134, 146, 108, 128, 151, 155, 154]"
2019/7/19,1405958878,提高效率,989178902,Timepage由Moleskine Studio呈现,Moleskine Srl,效率,免费,2015/5/28,1,,效率(免费),"[425, 478, 449, 456, 463, 425, 405, 249, 225, 262, 323, 323, 335, 367, 386]"
2019/7/19,1337160092,专题,1457176367,Fishing and Life,Nexelon,游戏,免费,2019/5/16,0,2020年07月10日17点已下架,总榜(免费),"[None, None, None, None, None, None, None, None, None, 1444, 1416, 1309, 1378, 1391, None]"
2019/7/19,1405958878,提高效率,1086617993,时间块 - 快速记录时间规划日程安排,Ni An,效率,12,2016/4/16,1,,总榜(付费),"[224, 222, 227, 185, 144, 168, 166, 190, 242, 223, 213, 192, 197, 178, 184]"
2019/7/19,1337160092,专题,794960248,Tengami,Nyamyam,游戏,30,2014/2/15,1,,总榜(付费),"[796, 1011, 710, 734, 892, 824, 929, 761, 879, 671, 771, 764, 822, 629, 688]"
2019/7/19,1457223097,今日游戏,1419989868,Match Mountain,Push Pop Pixels LLC,游戏,免费,2018/12/22,1,,游戏(免费),"[None, None, None, None, None, None, None, 331, 450, 823, 1279, None, None, None, None]"
2019/7/19,1405958878,提高效率,608834326,Calendars – 井井有条,Readdle Inc.,效率,免费,2013/3/5,1,,效率(免费),"[212, 225, 206, 208, 188, 176, 199, 187, 190, 179, 189, 199, 191, 212, 216]"
2019/7/19,1405958878,提高效率,973421278,MultiTimer: 多个计时器,Sergey Astakhov,工具,免费,2015/5/30,1,,工具(畅销),"[663, 325, 458, 432, 592, 800, 994, 1178, 1286, 353, 313, 441, 584, 781, 973]"
2019/7/19,1405958878,提高效率,1064955217,Life Cycle - Track Your Time,Sleep Cycle AB,健康健美,免费,2016/1/20,1,,健康健美(免费),"[337, 340, 281, 283, 337, 322, 363, 310, 305, 277, 303, 310, 306, 340, 371]"
2019/7/19,1337160092,专题,1133161444,KAMI 2,State of Play Games,游戏,免费,2016/12/1,1,,游戏(免费),"[1101, 1254, 1300, 1291, 1284, 1260, 1155, 822, 687, 622, 620, 588, 606, 619, 779]"
2019/7/19,1468081804,时下热门,1439416554,龙族幻想,Tencent Mobile Games,游戏,免费,2019/8/27,1,,总榜(免费),"[None, None, None, None, None, 1, 1, 1, 1, 1, 1, 3, 4, 9, 23]"
2019/7/19,1405958878,提高效率,1346190318,OmniFocus 3,The Omni Group,效率,免费,2018/5/29,1,,总榜(畅销),"[None, 1391, None, None, None, 1365, 1303, 1379, 529, 716, 885, 934, 1125, 1089, 1329]"
2019/7/19,1337160092,专题,1344733855,光·遇,网易移动游戏,游戏,免费,2019/6/20,1,,总榜(免费),"[402, 336, 413, 500, 539, 573, 614, 333, 243, 216, 216, 219, 222, 236, 318]"
2019/7/19,1337160092,专题,1370821874,绘真·妙笔千山,网易移动游戏,游戏,免费,2018/12/31,1,,总榜(免费),"[None, None, None, None, None, None, None, None, None, 1463, None, None, None, None, None]"
2019/7/20,1470374984,电影改编,1356040265,疯狂原始人-正版3D回合手游,Chengdu Skymoons Interactive Network Game Co.- Ltd.,游戏,免费,2019/2/22,1,,总榜(免费),"[659, 677, 659, 640, 658, 640, 700, 653, 585, 568, 600, 630, 639, 629, 544]"
2019/7/20,1454482326,专题,1076292594,The Bomb!,BoomBit- Inc.,游戏,免费,2016/2/12,1,,游戏(免费),"[None, None, None, None, None, None, None, 363, 504, 896, 1333, None, None, None, None]"
2019/7/20,1327232324,释放创意,342115564,Hipstamatic 相机,Hipstamatic- LLC,摄影与录像,¥30.00,2009/12/10,1,,总榜(付费),"[417, 441, 565, 451, 456, 385, 495, 410, 425, 536, 550, 415, 503, 355, 422]"
2019/7/20,1327232324,释放创意,1047340501,MuseCam - Photo Editor,MuseWorks- Inc.,摄影与录像,¥25.00,2016/5/19,1,,摄影与录像(免费),"[460, 483, 512, 538, 569, 596, 560, 399, 367, 411, 448, 474, 515, 531, 557]"
2019/7/20,1471323907,重磅更新,1316322292,梦幻模拟战,Shanghai Zishun Information Technology Co.- Ltd.,游戏,免费,2018/8/1,1,,总榜(免费),"[None, None, None, None, None, None, None, 433, 575, 724, 980, 971, 1338, None, None]"
2019/7/20,1327232324,释放创意,1290342794,Obscura Camera,Ben McCarthy,摄影与录像,¥30.00,2018/5/24,1,,总榜(付费),"[1317, None, 1037, 850, 958, 711, 715, 830, 730, 937, 750, 1050, 769, 703, 838]"
2019/7/20,1327232324,释放创意,1239098425,Camera М,bxb,摄影与录像,25,2017/8/3,1,,总榜(付费),"[None, 1293, None, None, None, None, None, None, 1376, None, None, None, None, None, None]"
2019/7/20,1454482326,专题,1203896014,Freeways,Captain Games Inc.,游戏,18,2017/9/15,1,,总榜(付费),"[None, None, None, None, None, None, None, 301, 385, 621, 1036, 1361, None, None, None]"
2019/7/20,1454482326,专题,1366485694,BOMBARIKA,Cheetah Technology Corporation Limited,游戏,¥12.00,2018/5/10,1,,总榜(付费),"[None, None, None, None, None, None, None, 186, 230, 384, 643, 860, 1409, None, None]"
2019/7/20,1327232324,释放创意,694647259,ProCamera.,Cocologics,摄影与录像,¥60.00,2013/9/18,1,,总榜(付费),"[290, 296, 327, 472, 449, 457, 328, 353, 358, 381, 407, 403, 472, 459, 323]"
2019/7/20,1454482326,专题,1055684003,SKYHILL,Daedalic Entertainment GmbH,游戏,18,2016/9/7,1,,总榜(付费),"[1262, 971, 993, 916, 803, 847, 991, 411, 430, 605, 707, 637, 802, 692, 913]"
2019/7/20,1454482326,专题,1300259761,8 Ball Hero - 台球益智游戏,First Touch Games Ltd.,游戏,免费,2019/4/18,1,,总榜(免费),"[None, None, None, None, None, None, None, 732, 872, 1350, None, None, None, None, None]"
2019/7/20,1454482326,专题,1444887980,不休骑士 2 (Nonstop Knight 2),Flaregames GmbH,游戏,免费,2019/3/4,1,,总榜(畅销),"[1390, 1442, None, None, 1203, 1139, 1391, 1346, 940, 995, 1142, 1025, 944, 1095, 1415]"
2019/7/20,1454482326,专题,1121667177,现代战争：尖峰对决,Gameloft,游戏,免费,2017/4/12,0,2020年01月07日19点已下架,总榜(免费),"[None, None, None, None, None, None, None, 914, 986, 1277, None, None, None, None, None]"
2019/7/20,1327232324,释放创意,1060333629,Prime - RAW Manual Camera,Klinger,摄影与录像,12,2015/12/17,1,,摄影与录像(付费),"[387, 217, 216, 287, 316, 363, 379, 366, 362, 356, 381, 391, 396, 388, 382]"
2019/7/20,1327232324,释放创意,1313580627,Camera+ 2: 先进的相机和照片编辑器,LateNiteSoft S.L.,摄影与录像,30,2018/5/29,1,,总榜(付费),"[234, 267, 284, 250, 264, 315, 307, 322, 266, 325, 262, 302, 324, 422, 380]"
2019/7/20,1454482326,专题,1434047150,航海王：燃烧意志-正版授权,Lingxi Games Inc.,游戏,免费,2018/9/20,1,,总榜(免费),"[None, None, None, None, None, None, None, 1248, 1390, None, None, None, None, None, None]"
2019/7/20,1327232324,释放创意,885697368,Halide - RAW手动相机,Lux Optics Incorporated,摄影与录像,60,2017/5/30,1,,总榜(付费),"[1121, None, 276, 86, 122, 203, 268, 276, 359, 432, 645, 854, 728, 630, 845]"
2019/7/20,1457222037,今日游戏,1413826211,高尔夫闪电战,Noodlecake,游戏,免费,2019/2/27,0,2020年05月03日07点已下架,总榜(免费),"[None, None, None, None, None, None, None, 1220, None, None, None, None, None, None, None]"
2019/7/20,1454482326,专题,988621911,SubaraCity,Ryuji Kuwaki,游戏,免费,2015/5/5,0,2020年07月07日05点已下架,游戏(免费),"[None, None, None, None, None, None, None, 620, 769, 1210, None, None, None, None, None]"
2019/7/20,1327232324,释放创意,730712409,ProCam 7,Samer Azzam,摄影与录像,¥60.00,2013/10/30,1,,总榜(付费),"[147, 144, 150, 157, 155, 167, 148, 177, 165, 171, 147, 144, 163, 177, 187]"
2019/7/20,1458603018,生活解决方案,320606217,Sleep Cycle: 智能闹钟,Sleep Cycle AB,健康健美,免费,2009/7/23,1,,总榜(畅销),"[694, 714, 707, 734, 688, 623, 634, 698, 757, 780, 652, 625, 644, 725, 819]"
2019/7/20,1454482326,专题,1460645640,我的化石博物馆,takuya ori,游戏,免费,2019/5/19,1,,总榜(免费),"[None, 1162, None, None, None, None, None, 729, 975, None, None, None, None, None, None]"
2019/7/20,1454482326,专题,1435303295,拉结尔,Tencent Mobile Games,游戏,免费,2019/4/11,1,,总榜(免费),"[630, 706, 794, 849, 1003, 1192, 1375, 955, 956, 1183, 1304, 1430, 1428, 612, 573]"
2019/7/20,1327232324,释放创意,917146276,Manual – RAW Camera,Will Global,摄影与录像,¥25.00,2014/9/23,1,,摄影与录像(付费),"[375, 372, 373, 375, 378, 237, 303, 203, 274, 294, 209, 287, 331, 372, 362]"
2019/7/20,1454482326,专题,1184159988,元气骑士,Zeyang Li,游戏,免费,2017/2/17,1,,总榜(免费),"[193, 159, 167, 176, 192, 207, 233, 225, 226, 271, 303, 320, 339, 347, 308]"
2019/7/20,1454482326,专题,1353329918,队长小翼：最强十一人,盖娅互娱,游戏,免费,2018/6/28,1,,游戏(免费),"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
2019/7/20,1454482326,专题,1365392834,字母人-Typoman,广州天梯网络科技有限公司,游戏,12,2019/1/28,1,,总榜(付费),"[928, 1097, 777, 1001, 1355, 899, 1080, 326, 434, 363, 314, 306, 261, 343, 408]"
2019/7/20,1454482326,专题,1303446661,光影对决 - 二次元放置MOBA,杭州电魂网络科技股份有限公司,游戏,免费,2018/1/19,0,2020年06月01日10点已下架,游戏(免费),"[None, None, None, None, None, None, None, 738, 866, 1139, 1355, None, None, None, None]"
2019/7/21,1469855681,编辑最爱,1464854122,星季,StarRhyme Co.- Ltd.,游戏,免费,2019/7/18,1,,总榜(免费),"[None, None, None, None, 565, 726, 793, 270, 357, 572, 706, 778, 1030, None, None]"
2019/7/21,1469855681,编辑最爱,1444588011,重装战姬,Shanghai Hode Information Technology Co.-Ltd.,游戏,免费,2019/7/16,1,,总榜(免费),"[None, None, 1, 3, 6, 14, 63, 111, 180, 242, 316, 392, 538, 686, 759]"
2019/7/21,1470374984,电影改编,1356040265,疯狂原始人-正版3D回合手游,Chengdu Skymoons Interactive Network Game Co.- Ltd.,游戏,免费,2019/2/22,1,,总榜(免费),"[677, 659, 640, 658, 640, 700, 653, 585, 568, 600, 630, 639, 629, 544, 495]"
2019/7/21,1448006920,时下热门,1453005653,大象冥想-提升睡眠质量缓解心理焦虑,Seblong Technology Co.- Ltd.,健康健美,免费,2019/3/19,1,,健康健美(免费),"[79, 76, 76, 75, 70, 70, 84, 80, 85, 104, 123, 137, 146, 158, 156]"
2019/7/21,1448006920,时下热门,778848692,MyLife Meditation,Stop- Breathe & Think,健康健美,免费,2014/1/6,1,,健康健美(免费),"[666, 648, 636, 583, 585, 568, 574, 536, 498, 540, 597, 592, 650, 559, 515]"
2019/7/21,1472325469,指南,878783582,Adobe Lightroom 专业摄影相机与照片修图编辑,Adobe Inc.,摄影与录像,免费,2014/6/22,1,,总榜(免费),"[None, 1405, None, None, None, None, None, 480, 639, 910, 1229, 1400, None, None, None]"
2019/7/21,1469855681,编辑最爱,1464248073,萌企鹅乐园 (Pingo Park),Ana Bolio Ayora,游戏,免费,2019/7/18,1,,总榜(免费),"[None, None, None, None, 331, 602, 776, 452, 602, 766, 936, 1084, None, None, None]"
2019/7/21,1452809569,脑洞大开,1297059370,Friday the 13th: Killer Puzzle,Blue Wizard Digital LP,游戏,免费,2018/1/20,1,,游戏(免费),"[None, None, None, None, None, None, None, 1068, 1014, 679, 740, 838, 1046, 1303, 1462]"
2019/7/21,1448006920,时下热门,1106998959,Breathe+ 放松和呼吸训练,Dynamic App Design LLC,健康健美,免费,2016/6/10,1,,健康健美(免费),"[1271, 1149, 1188, 815, 774, 837, 1015, 406, 418, 477, 544, 693, 715, 690, 770]"
2019/7/21,1452809569,脑洞大开,1437479513,逃脱者：困境突围,East2west Network Tech. Co. Ltd.,游戏,30,2019/1/31,1,,总榜(付费),"[334, 420, 379, 508, 283, 310, 361, 284, 266, 288, 301, 332, 366, 352, 274]"
2019/7/21,1448006920,时下热门,1355420339,Relaxable,G2 LLC,健康健美,免费,2018/3/27,1,,健康健美(免费),"[503, 435, 497, 580, 563, 622, 776, 249, 233, 286, 333, 405, 423, 456, 522]"
2019/7/21,1452809569,脑洞大开,1085272239,Guild of Dungeoneering,Gambrinous,游戏,40,2016/7/20,1,,总榜(付费),"[None, None, None, None, None, None, None, None, None, None, None, None, None, 1338, None]"
2019/7/21,1452809569,脑洞大开,1359652100,DungeonMaker,GameCoaster,游戏,¥30.00,2018/3/17,1,,总榜(付费),"[95, 113, 138, 157, 172, 171, 200, 164, 152, 156, 147, 154, 170, 177, 185]"
2019/7/21,1452809569,脑洞大开,1118082679,Oh...Sir! The Insult Simulator,Good Shepherd Entertainment,游戏,12,2016/10/25,1,,游戏(付费),"[None, 1054, 1304, 1010, 1305, None, None, None, None, 1073, 1315, None, None, None, None]"
2019/7/21,1448006920,时下热门,1242508538,Breathe In - Calm Exercises,Hi Mom S.A.S,健康健美,免费,2017/6/29,1,,健康健美(免费),"[817, 824, 625, 546, 558, 505, 440, 460, 451, 474, 442, 470, 485, 514, 463]"
2019/7/21,1452809569,脑洞大开,1248033433,王国保卫战：复仇,Ironhide S.A.,游戏,¥30.00,2018/11/22,1,,总榜(付费),"[84, 85, 72, 70, 61, 75, 73, 73, 73, 66, 62, 71, 82, 91, 84]"
2019/7/21,1452809569,脑洞大开,1136678843,地牢战争,Jin Man Kim,游戏,18,2016/8/24,1,,总榜(付费),"[714, 939, 885, 963, 827, 821, 715, 392, 496, 629, 830, 522, 542, 460, 535]"
2019/7/21,1452809569,脑洞大开,525818839,Plague Inc. (瘟疫公司),Ndemic Creations,游戏,¥3.00,2012/5/26,0,2020年02月27日05点已下架,总榜(付费),"[21, 15, 14, 16, 15, 19, 19, 17, 17, 18, 15, 17, 17, 17, 14]"
2019/7/21,1448006920,时下热门,920161006,Breethe - 冥想和睡眠,OMG. I Can Meditate! Inc.,健康健美,免费,2015/2/20,1,,健康健美(免费),"[None, None, None, 1402, None, 1478, None, 665, 605, 691, 735, 804, 827, 855, 936]"
2019/7/21,1452809569,脑洞大开,1073501073,末日点击 《Doomsday Clicker》,PikPok,游戏,免费,2016/3/4,1,,游戏(免费),"[None, None, None, None, None, None, None, 1463, 1408, 1447, None, None, None, None, None]"
2019/7/21,1452809569,脑洞大开,1142503313,点点邪恶帝国,PIXIO LIMITED,游戏,免费,2016/9/6,1,,游戏(免费),"[None, None, None, None, None, None, None, 946, 914, 1024, 1253, 1412, None, None, None]"
2019/7/21,1469855681,编辑最爱,1439416554,龙族幻想,Tencent Mobile Games,游戏,免费,2019/8/27,1,,总榜(免费),"[None, None, None, 1, 1, 1, 1, 1, 1, 3, 4, 9, 23, 41, 60]"
2019/7/21,1448006920,时下热门,1305198160,冥想和声音 Meditation by Verv,Verv Inc.,健康健美,免费,2017/12/15,1,,健康健美(免费),"[440, 444, 545, 570, 526, 569, 521, 264, 256, 295, 337, 416, 457, 441, 487]"
2019/7/21,1448006920,时下热门,1437268231,Wild Journey,Wild Ventures,健康健美,免费,2019/7/1,1,,健康健美(免费),"[None, None, None, None, None, None, None, 429, 437, 513, 659, 755, 789, 789, 946]"
2019/7/22,1454469354,人人都爱玩,1432263133,For_rest,1.11,游戏,免费,2018/8/27,0,2019年12月30日15点已下架,游戏-休闲游戏(免费),"[1302, 1011, 883, 805, 752, 704, 751, 329, 289, 334, 410, 502, 529, 561, 701]"
2019/7/22,1448817882,指南,1018350473,Secrets | 密码管理员,Outer Corner- Unipessoal LDA,效率,免费,2016/5/11,1,,效率(免费),"[None, None, None, None, None, None, None, 514, 538, 644, 748, 974, 971, 1251, None]"
2019/7/22,1454469354,人人都爱玩,1435127028,罗格船长,Beijing MengDongShiJi Technology Co.- LTD,游戏,免费,2018/10/12,1,,游戏-冒险游戏(免费),"[488, 591, 610, 615, 681, 677, 777, 280, 258, 302, 379, 456, 544, 567, 625]"
2019/7/22,1454469354,人人都爱玩,1378384555,#SelfCare,Tru Luv Media- Inc.,游戏,免费,2018/7/31,1,,游戏(免费),"[1499, 1310, 1141, 1168, 879, 862, 841, 607, 558, 640, 752, 869, 1006, 1083, 1138]"
2019/7/22,1448817882,指南,568903335,1Password - Password Manager,AgileBits Inc.,效率,免费,2012/12/13,1,,总榜(畅销),"[944, 866, 867, 903, 917, 919, 896, 920, 944, 867, 853, 957, 1004, 979, 997]"
2019/7/22,1470222441,游戏赏析,1453656319,钓鱼冒险岛,Boltrend Games,游戏,免费,2019/4/18,1,,总榜(畅销),"[None, None, None, None, None, None, None, None, 1420, None, None, None, None, None, 1210]"
2019/7/22,1319882853,今日主题,1154238768,Coffee Snob Stickers,Cameron Holiman,贴纸,免费,2016/9/18,1,,总榜(免费),"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
2019/7/22,1454469354,人人都爱玩,1036661603,滚动的天空,Cheetah Technology Corporation Limited,游戏,免费,2016/1/20,1,,总榜(免费),"[836, 886, 924, 891, 884, 812, 723, 686, 694, 735, 770, 774, 722, 636, 670]"
2019/7/22,1448817882,指南,455566716,Enpass Password Manager,Enpass Technologies Inc.,效率,免费,2011/8/13,1,,效率(免费),"[1124, 1323, 1120, 997, 1145, 1264, 1333, 369, 362, 434, 511, 614, 673, 783, 958]"
2019/7/22,1319882853,今日主题,1268336294,咖啡渍,FFWD,贴纸,12,2017/8/9,1,,总榜(免费),"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
2019/7/22,1454469354,人人都爱玩,1273108688,赤核（Flaming Core）,HABBY,游戏,免费,2018/3/5,1,,游戏(免费),"[None, None, None, None, None, None, None, 974, 883, 1041, 1257, 1455, 552, 696, 1008]"
2019/7/22,1454469354,人人都爱玩,1350644300,皮皮猫-超可爱风解压消除,HIPSTER WHALE,游戏,免费,2018/4/25,1,,游戏(免费),"[None, None, None, None, 1188, 955, 844, 724, 694, 774, 798, 1034, 1282, None, None]"
2019/7/22,1452449748,今日游戏,1444878674,爪女孩 (Clawberta),HyperBeard Inc.,游戏,免费,2019/3/6,1,,总榜(免费),"[None, None, None, None, None, None, None, 409, 501, 836, 1328, None, None, None, None]"
2019/7/22,1454469354,人人都爱玩,1409679286,培根逃亡 2,Illusion Labs,游戏,免费,2018/9/13,1,,游戏(免费),"[None, None, None, None, None, 1427, 1300, 961, 922, 1008, 860, 890, 937, 1030, 1139]"
2019/7/22,1319882853,今日主题,1234001824,Animated Cute Coffee Stickers,Jung HyunYi,贴纸,12,2017/5/11,0,2020年01月12日19点已下架,总榜(免费),"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
2019/7/22,1448817882,指南,666853180,Kaspersky Password Manager,Kaspersky Lab Switzerland GmbH,效率,免费,2013/9/19,1,,效率(免费),"[None, None, None, None, None, 1387, None, 535, 471, 585, 723, 842, 890, 1052, 1409]"
2019/7/22,1319882853,今日主题,1270136168,Coffee Stickers Pack for iMessage,Mobisoft Labs,贴纸,6,2017/8/11,1,,总榜(免费),"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
2019/7/22,1454469354,人人都爱玩,1439125393,Noa Noa!,Noodlecake,游戏,免费,2019/2/13,1,,游戏-休闲游戏(免费),"[1018, 851, 784, 750, 702, 813, 806, 361, 354, 391, 436, 505, 585, 655, 731]"
2019/7/22,1454469354,人人都爱玩,1358280502,Hit the Light——霓虹射手,Playgendary Limited,游戏,免费,2019/1/8,1,,游戏-休闲游戏(免费),"[487, 485, 449, 463, 448, 456, 488, 332, 311, 343, 384, 425, 464, 492, 522]"
2019/7/22,1454469354,人人都爱玩,1298839048,超级星鱼,Protostar,游戏,免费,2018/7/26,0,2020年07月09日12点已下架,游戏(免费),"[944, 978, 986, 974, 1231, None, None, 1354, 1344, None, None, None, None, None, None]"
2019/7/22,1319882853,今日主题,1143689063,Starbucks Stickers,Starbucks Coffee Company,贴纸,免费,2016/9/12,1,,总榜(免费),"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
2019/7/22,1319882853,今日主题,1158595920,Just Coffee Stickers,Tastsinn UG (haftungsbeschraenkt),贴纸,6,2016/9/27,0,2020年06月09日19点已下架,总榜(免费),"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
2019/7/22,1319882853,今日主题,1224796313,Cats and Coffee Sticker Pack,Veritas Design Group,贴纸,6,2017/4/10,0,2020年01月23日19点已下架,总榜(免费),"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
2019/7/22,1454469354,人人都爱玩,1372005090,绝地大冒险,Yodo1 Games,游戏,免费,2019/1/16,1,,总榜(免费),"[None, None, None, None, None, None, None, None, None, 1069, 1094, 1435, None, None, None]"
2019/7/22,1466896950,对话开发者,1375390276,轻颜相机-风格自拍新潮流,深圳市脸萌科技有限公司,摄影与录像,免费,2018/5/7,1,,总榜(免费),"[23, 27, 29, 31, 32, 27, 24, 28, 31, 36, 36, 32, 21, 19, 23]"
2019/7/22,1466896950,对话开发者,955253735,Faceu激萌-你就这么好看,深圳市脸萌科技有限公司,摄影与录像,免费,2015/9/14,1,,总榜(免费),"[128, 134, 138, 135, 131, 124, 115, 121, 128, 132, 141, 139, 129, 121, 131]"
2019/7/23,1455826864,游戏赏析,1403745176,动如脱兔-渣兔三秒钟,OneMore Technology (Shanghai) Co.- Ltd.,游戏,免费,2018/10/17,1,,总榜(免费),"[None, None, None, None, None, None, None, 1349, 1453, None, 1157, 853, 729, 702, 666]"
2019/7/23,1407224519,专题,1178880179,青鬼2,UUUM CO.- LTD.,游戏,免费,2016/12/9,1,,游戏(免费),"[None, None, None, None, None, None, None, 810, 738, 875, 1053, 1342, 1411, 1451, 1493]"
2019/7/23,1445114328,释放创意,1085697317,Blocs Wave: Record Music Live,Ampify Music,音乐,免费,2016/3/16,1,,音乐(免费),"[643, 654, 569, 592, 580, 776, 600, 334, 332, 399, 477, 531, 522, 599, 726]"
2019/7/23,1445114328,释放创意,1034348186,Auxy Pro - Music & Beat Maker,Auxy,音乐,免费,2015/12/9,1,,音乐(免费),"[262, 258, 239, 250, 286, 293, 267, 177, 157, 177, 204, 219, 238, 237, 280]"
2019/7/23,1407224519,专题,656723874,Home - Unique Horror Adventure,Benjamin Rivers Inc.,游戏,18,2013/6/20,1,,游戏(付费),"[None, None, None, None, None, None, None, None, 1041, 1282, None, None, None, None, None]"
2019/7/23,1407224519,专题,1297059370,Friday the 13th: Killer Puzzle,Blue Wizard Digital LP,游戏,免费,2018/1/20,1,,游戏(免费),"[None, None, None, None, None, 1068, 1014, 679, 740, 838, 1046, 1303, 1462, None, 1484]"
2019/7/23,1407224519,专题,1245630719,WhiteNight,Canwell,游戏,30,2017/11/15,0,2020年02月28日19点已下架,总榜(付费),"[None, None, None, 1415, None, None, None, 1296, 961, None, None, None, None, None, 1028]"
2019/7/23,1407224519,专题,1292142288,暗影：一直存在,Halfbrick Studios,游戏,12,2017/11/15,1,,游戏(免费),"[1053, 988, 923, 986, 1039, 1018, 1021, 857, 895, 918, 978, 1029, 1065, 1108, 1109]"
2019/7/23,1445114328,释放创意,963753435,PlayGround • 有机混音,HLO S.A.,音乐,免费,2015/7/29,1,,音乐(免费),"[202, 211, 211, 239, 264, 272, 243, 140, 137, 145, 167, 201, 219, 213, 227]"
2019/7/23,1445114328,释放创意,1020256581,Cove: 心理健康的音乐,Humane Engineering,健康健美,免费,2015/11/6,1,,健康健美(免费),"[733, 672, 720, 846, 831, 773, 645, 273, 269, 286, 321, 380, 452, 461, 611]"
2019/7/23,1407224519,专题,1437669537,Bendy and the Ink Machine,Joey Drew Studios Inc.,游戏,45,2018/12/20,1,,总榜(付费),"[None, None, 1180, 1228, 605, 785, 1116, 570, 616, 1024, 677, 502, 690, 846, 979]"
2019/7/23,1445114328,释放创意,1463548238,Beatwave - Music Made Easy,MWM,音乐,免费,2019/5/17,1,,音乐(免费),"[605, 589, 620, 695, 733, 756, 617, 128, 133, 155, 192, 233, 252, 278, 380]"
2019/7/23,1445114328,释放创意,1135596302,Lily - 有趣的音乐创作,Pelican 7,音乐,¥12.00,2016/8/9,1,,总榜(付费),"[None, None, None, None, None, None, 1219, 1098, 1407, None, None, None, 1399, None, None]"
2019/7/23,1407224519,专题,535609266,勇闯死人谷 [Into the Dead],PikPok,游戏,免费,2012/12/6,1,,游戏(免费),"[None, None, None, None, None, None, None, 1187, 1131, 1251, 1439, None, None, None, None]"
